reply_id,parent_comment_id,author_channel_id,published_at,updated_at,reply_like_count,text,video_id,sent_compound
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOThsxMqld-,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UC30gszyN4SM0mc7FFzGRP5w,2025-10-19T19:50:44Z,2025-10-19T19:50:44Z,15,"Maguire, is he still in England team?",cWgBs2I51_w,0.0
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOTk9lMevF2,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCvCTMvWT4ggxdZR3rhtHOdA,2025-10-19T20:10:38Z,2025-10-19T20:10:38Z,70,"On the flip side, salah was once a king but now a janitor.😂",cWgBs2I51_w,0.5927
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOTl6kIygwZ,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCHNMPyTqdgtGe_tMprmO_Qg,2025-10-19T20:18:58Z,2025-10-19T20:18:58Z,106,Maguire always shows up when needed,cWgBs2I51_w,0.0
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOTlj45oZ9E,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UC2l09vGWCBhgHAcOqVK6rIg,2025-10-19T20:24:20Z,2025-10-19T20:24:20Z,9,​@rodrigoespinoza5809 u mean in those other games he was not needed? 😅😅😅😅,cWgBs2I51_w,0.6586
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOTmM2760dW,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCHNMPyTqdgtGe_tMprmO_Qg,2025-10-19T20:29:48Z,2025-10-19T20:29:48Z,24,⁠@DanielTadegejokes aside he’s not terrible and what I like about him is that he actually puts in effort regardless of how good he is which I can’t say for a lot of his teammates,cWgBs2I51_w,0.7878
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOTmiL9N886,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UC9hlfMXGSagGFaemOZsNF9w,2025-10-19T20:32:58Z,2025-10-19T20:32:58Z,19,"@rodrigoespinoza5809he is absolutely clutch for united . Maguire always does something in random moments that have heavy impact like today , he against Lyon last year and there’s other moments too",cWgBs2I51_w,0.6771
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOTnOvohHBU,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UC8cZMRKaTJH44uyZcZP9jzA,2025-10-19T20:38:56Z,2025-10-19T20:38:56Z,5,"I think these are his two permanent personalities 😂. Honestly, I admire that about him. He doesn't break down under all these jokes and continues to work.",cWgBs2I51_w,0.875
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOTpui8kpvD,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCOop8mMT2r1ecYeD3Jb1wWw,2025-10-19T21:00:53Z,2025-10-19T21:00:53Z,12,Since he's came back to form he really has been excellent. We never doubted his commitment but now we are seeing his class,cWgBs2I51_w,0.3175
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOTsElwTuV_,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCbgQEdxBD23ViXWKMZPhaFw,2025-10-19T21:21:14Z,2025-10-19T21:21:14Z,6,"@rodrigoespinoza5809, the slab.🤣🤣",cWgBs2I51_w,0.7506
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOTuLwLtjnw,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UC5YvTxFM28x_SJOV8HvQrRA,2025-10-19T21:39:41Z,2025-10-19T21:39:41Z,16,Best knee slide celly in the prem,cWgBs2I51_w,0.6369
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOTuOBTnhYa,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UChJm2hjqQumfr1bsFiegYZg,2025-10-19T21:39:59Z,2025-10-19T21:39:59Z,0,Center backs only score at the most important times.,cWgBs2I51_w,0.2247
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOTyXKMJnGG,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UC6SzPz2g8pqg_i86SY2meeg,2025-10-19T22:16:12Z,2025-10-19T22:16:12Z,0,"A legend? What are you talking about mate? I appreciate Maguire's commitment but he is part of the recruitment gaffes at Man Utd, don't go about calling anyone who can score a goal against Liverpool a legend.",cWgBs2I51_w,0.4606
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOU-SQ5w3Uy,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCb8wjkKWkurgpTWkSmWWiSw,2025-10-19T22:33:00Z,2025-10-19T22:33:00Z,3,"He was playing terrible, wasn’t reacting fast enough in defense. His aerial ability has always been his strength. he’s been in form lately, tackling, marking & using his physicality to his advantage",cWgBs2I51_w,0.6908
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOU0GlDEvmC,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCIGSfpzTqjA0mWT9MA6Yjyg,2025-10-19T22:40:09Z,2025-10-19T22:40:09Z,0,preach!,cWgBs2I51_w,0.0
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOU0kVoUjxz,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCF_PSiOYULTpi0TIh-MtqOQ,2025-10-19T22:44:20Z,2025-10-19T22:44:20Z,1,"honestly being a united fan and seeing his comeback im so proud, he never stopped working no matter how bad the hate got, and that especially tough in england, ifykyk",cWgBs2I51_w,0.5705
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOU6iuAoJ1p,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCLNzH6Laxf-AqsvwVdMv4Aw,2025-10-19T23:36:33Z,2025-10-19T23:36:33Z,1,Definitely still a meme,cWgBs2I51_w,0.4019
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOUARj-LLG-,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCTh2PU__1O1NSZPPhCX9_Rw,2025-10-20T00:09:01Z,2025-10-20T00:09:01Z,1,jajaja still a meme tio,cWgBs2I51_w,0.0
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOUDz03ILLl,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCHMheWZdqvsHq_w83LpPszw,2025-10-20T00:39:55Z,2025-10-20T00:39:55Z,0,He's learned which goal to shoot for,cWgBs2I51_w,-0.34
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOUE5pbxaIC,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCaJ6ZM2w1mylqsA3cfCc_aw,2025-10-20T00:40:59Z,2025-10-20T00:40:59Z,0,slab head is legitimately a clutch player for Utd,cWgBs2I51_w,0.0
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOUFaH8uA_e,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UC72tvLkFjDouqPp2uUouJ2g,2025-10-20T00:54:01Z,2025-10-20T00:54:01Z,0,More so than Phil Jones.,cWgBs2I51_w,0.0
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOUI9wdhL0X,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UChwJHeVGilKNrWxGKQ-fQLQ,2025-10-20T01:16:30Z,2025-10-20T01:16:30Z,0,"Not quite. It's too early for that. He's still got a lot of work to do, especially in defense. Letting a player just glide alongside 4 defenders and not a single one made attempt to take the ball away is unacceptable.",cWgBs2I51_w,-0.2315
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOUJs83rt7C,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UC0GIx2xfRLBpIjcWH--DvSg,2025-10-20T01:31:24Z,2025-10-20T01:31:24Z,0,Love the anime comeback of Harry Maguire,cWgBs2I51_w,0.6369
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOUMMKYzXFT,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCrsMKZlWEfBpkW7RBmwY-0A,2025-10-20T01:53:09Z,2025-10-20T01:53:09Z,0,"As a Gunner, I must commend Man Untd for a job well done.

Cheers.... I am proud of you.",cWgBs2I51_w,0.8807
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOUhph8yvx8,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCjo1-8ITlBZAzvZKrsDf9iQ,2025-10-20T05:09:32Z,2025-10-20T05:09:32Z,0,"he deserves a documentary, he was pure comedy on the pitch at one point",cWgBs2I51_w,0.3612
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOUp8zHFYMo,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCPryPRtAa0Buqv0CnavmW0g,2025-10-20T06:13:28Z,2025-10-20T06:13:28Z,0,Plain and simple he re-read his contract and realized he's playing for Manchester United...,cWgBs2I51_w,0.5574
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOVH0iYcblW,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCSiNM0Gcq5618mKGyoSgXrw,2025-10-20T10:25:45Z,2025-10-20T10:25:45Z,1,Maguire is On Fire Go Man U,cWgBs2I51_w,-0.34
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOVNMFFpj7I,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCvCQQs1IBBF7YUj3Jam5bZA,2025-10-20T11:21:07Z,2025-10-20T11:21:07Z,0,Villa supporter very funny Maguire the donkey floors Liverpool,cWgBs2I51_w,0.6478
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOVNu4aK35h,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCskTcSmU4VWg76gt4Bej_3Q,2025-10-20T11:25:52Z,2025-10-20T11:25:52Z,1,​@deepergreenerpastures2264 Virgil was once a vital player and now a pitch invader 😂,cWgBs2I51_w,0.6249
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOVO0kualw5,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCskTcSmU4VWg76gt4Bej_3Q,2025-10-20T11:26:55Z,2025-10-20T11:26:55Z,1,​@deepergreenerpastures2264 and van dijk was once a vital player to being a pitch invader😂,cWgBs2I51_w,0.6249
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOW55yOMFx1,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCbiPobkwvRI16UhuDh2MWyg,2025-10-20T18:00:51Z,2025-10-20T18:00:51Z,0,Legend? 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,cWgBs2I51_w,0.9975
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOWiDsizKgE,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCsUtLyackj8F_U6v3lsRc4w,2025-10-20T23:51:27Z,2025-10-20T23:51:27Z,0,Frrr not going to lie😂,cWgBs2I51_w,0.4404
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOYdAa88bSb,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCJSxwrZYTnVUgI7wapN9yoQ,2025-10-21T17:45:47Z,2025-10-21T17:45:47Z,1,"​@rodrigoespinoza5809Take note kids. 📝✍️
Just keep your composure, focus, common sense, and there will be a future when those who said you couldn't, will be the ones that could never get as far as you did. 💪",cWgBs2I51_w,0.0
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOagaC7BMBz,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCkMj4-UElIL2R-K0A70xjBg,2025-10-22T22:13:21Z,2025-10-22T22:13:21Z,0,"It’s frustrating that most players seem selfish, except for Wirtz and Szoboszlai. Those who score goals don’t show any gratitude to the ones who create the chances, like Wirtz and Szoboszlai. Salah, as the years go by, is becoming the most selfish player, which is bad for the team.",cWgBs2I51_w,-0.6659
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAOySQbqyjDk,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UC511Y0QpgB9j0OKXGPhUqgA,2025-11-01T03:42:37Z,2025-11-01T03:42:37Z,0,Never a meme for those who know ball…,cWgBs2I51_w,0.0
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAPQN5QO07J2,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCezsCTNsIIqkY1dicPkLBug,2025-11-12T09:14:00Z,2025-11-12T09:14:00Z,0,As a United fan I love this guy 😂 legend,cWgBs2I51_w,0.9042
Ugx7UOrvAo7xdM4Z1OF4AaABAg.AOTe7x9xcMrAQFVCIRlNvL,Ugx7UOrvAo7xdM4Z1OF4AaABAg,UCe6-vjkKwuYi9oUK0PyjxrA,2025-12-03T00:24:36Z,2025-12-03T00:24:36Z,0,Liverpool is the biggest club,cWgBs2I51_w,0.0
Ugztmro7rxgEovHvpgl4AaABAg.AOTa_Sy6pLhAOTf70HTnoY,Ugztmro7rxgEovHvpgl4AaABAg,UCufnliGmjrttfb16jKJ-CfA,2025-10-19T19:26:34Z,2025-10-19T19:26:34Z,50,maaaaaaaan🤣🤣🤣🤣,cWgBs2I51_w,0.9153
Ugztmro7rxgEovHvpgl4AaABAg.AOTa_Sy6pLhAOU-n7xmF4b,Ugztmro7rxgEovHvpgl4AaABAg,UCEZ1boxFRYYnw9QlRhoS8rA,2025-10-19T22:35:58Z,2025-10-19T22:35:58Z,22,😭😭😭😭😭,cWgBs2I51_w,-0.9382
Ugztmro7rxgEovHvpgl4AaABAg.AOTa_Sy6pLhAOU-pTNR5tc,Ugztmro7rxgEovHvpgl4AaABAg,UCEZ1boxFRYYnw9QlRhoS8rA,2025-10-19T22:36:17Z,2025-10-19T22:36:17Z,7,😭😭😭😭😭,cWgBs2I51_w,-0.9382
Ugztmro7rxgEovHvpgl4AaABAg.AOTa_Sy6pLhAOUDQP-Q2wv,Ugztmro7rxgEovHvpgl4AaABAg,UCQRmtfCrxWyaD4_LZNkecLA,2025-10-20T00:35:03Z,2025-10-20T00:35:03Z,29,Massive flops,cWgBs2I51_w,-0.34
Ugztmro7rxgEovHvpgl4AaABAg.AOTa_Sy6pLhAOUIAXG_vEK,Ugztmro7rxgEovHvpgl4AaABAg,UCbhxg4sv9nOxDiELcOoa_vA,2025-10-20T01:16:35Z,2025-10-20T01:16:35Z,20,Isak already scored at Anfield like 3 or 2 times. Be more specific as in as a LiVARpool player. 😉,cWgBs2I51_w,0.3612
Ugztmro7rxgEovHvpgl4AaABAg.AOTa_Sy6pLhAOULfUaCdYn,Ugztmro7rxgEovHvpgl4AaABAg,UCU9ohOf6h-4TSzAFrfxjndw,2025-10-20T01:47:09Z,2025-10-20T01:47:09Z,1,😂😂😂,cWgBs2I51_w,0.8271
Ugztmro7rxgEovHvpgl4AaABAg.AOTa_Sy6pLhAOUNdNf_Zqa,Ugztmro7rxgEovHvpgl4AaABAg,UCdiW4uthd1lE7KRzV8SW-6Q,2025-10-20T02:04:21Z,2025-10-20T02:04:21Z,24,@Alexander-le1bv We all understood what he meant lol.,cWgBs2I51_w,0.4215
Ugztmro7rxgEovHvpgl4AaABAg.AOTa_Sy6pLhAOUWmPpk2X6,Ugztmro7rxgEovHvpgl4AaABAg,UC2RlU1wQwEExOXO1wD1ZX1w,2025-10-20T03:24:13Z,2025-10-20T03:24:13Z,0,each,cWgBs2I51_w,0.0
Ugztmro7rxgEovHvpgl4AaABAg.AOTa_Sy6pLhAOVcvipETkq,Ugztmro7rxgEovHvpgl4AaABAg,UCCZeU1dSRkMnl6M11lOv4aQ,2025-10-20T13:45:54Z,2025-10-20T13:45:54Z,2,Cooked Liverpool,cWgBs2I51_w,0.0
Ugztmro7rxgEovHvpgl4AaABAg.AOTa_Sy6pLhAOYtdgoQDY2,Ugztmro7rxgEovHvpgl4AaABAg,UCflX5U82gjiXWLzNBTKZyrw,2025-10-21T20:09:43Z,2025-10-21T20:09:43Z,3,Harry Maguire having more goals at Anfield than Isak/Salah/Wirtz combined this season has to be one of the most insane stats ever lol,cWgBs2I51_w,-0.0498
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOT_G-YbxB0,UgxWvk-vPbrYeHwEmw94AaABAg,UCbhxg4sv9nOxDiELcOoa_vA,2025-10-19T18:35:22Z,2025-10-19T18:35:22Z,86,"My idol Pohammad Palah didn’t get a penalty😢😢😢. He was supposed to statpad a tap in and silence the haters. LiVARpool TID!!! Oliver why didn’t you award us a penalty so the ghost of Egypt couldn’t cover up his stinker. All of you haters are jealous that 007 and Twerkez signed for us😡. How did we lose to United, we sang the YNWA song and everything! Slot out YNWA😡😡😡👻👻.",cWgBs2I51_w,-0.9833
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOTa9VTc5if,UgxWvk-vPbrYeHwEmw94AaABAg,UC2KfDPsxW9HVbN9J0r5Z4jw,2025-10-19T18:43:13Z,2025-10-19T18:43:13Z,15,Time stamp?,cWgBs2I51_w,0.0
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOTb1YggykW,UgxWvk-vPbrYeHwEmw94AaABAg,UC41QvTQ_y3IIJYQg4m6H8Ow,2025-10-19T18:50:53Z,2025-10-19T18:50:53Z,30,9:29 ​@FancyBubu,cWgBs2I51_w,0.0
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOTkOrn7WAD,UgxWvk-vPbrYeHwEmw94AaABAg,UCpdiKOvF_Xotz8FV-vRHRSw,2025-10-19T20:12:42Z,2025-10-19T20:12:42Z,15,@Alexander-le1bv Are you having a stoke?,cWgBs2I51_w,0.0
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOTkX_mKCeA,UgxWvk-vPbrYeHwEmw94AaABAg,UCpdiKOvF_Xotz8FV-vRHRSw,2025-10-19T20:13:54Z,2025-10-19T20:13:54Z,23,But he didn't moan?,cWgBs2I51_w,0.1695
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOTkvM1Y5rt,UgxWvk-vPbrYeHwEmw94AaABAg,UCw0OgaaHWWUMxojzykcwbeQ,2025-10-19T20:17:16Z,2025-10-19T20:17:16Z,6,⁠@Alexander-le1bv ragebait at its finest,cWgBs2I51_w,0.0
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOTofrobf6i,UgxWvk-vPbrYeHwEmw94AaABAg,UC2KfDPsxW9HVbN9J0r5Z4jw,2025-10-19T20:50:07Z,2025-10-19T20:50:07Z,12,@hux2000yeah I don’t hear it,cWgBs2I51_w,0.0
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOTowI3G64H,UgxWvk-vPbrYeHwEmw94AaABAg,UC7OwlVChkSfSFsK4O1vE-ZA,2025-10-19T20:52:21Z,2025-10-19T20:52:21Z,13,@FancyBubu that was on the Sky broadcast not this US one,cWgBs2I51_w,0.0
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOTryp7E-gl,UgxWvk-vPbrYeHwEmw94AaABAg,UCyz71kKGbECgm5YQ5CuwVlQ,2025-10-19T21:18:55Z,2025-10-19T21:18:55Z,0,that pfp seems familiar,cWgBs2I51_w,0.0
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOTwiEHB2Y_,UgxWvk-vPbrYeHwEmw94AaABAg,UCLM8LhjhUfWec620znDAKsg,2025-10-19T22:00:20Z,2025-10-19T22:00:20Z,0,@hux2000 same thoughts,cWgBs2I51_w,0.0
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOTwnbXM0ky,UgxWvk-vPbrYeHwEmw94AaABAg,UCLM8LhjhUfWec620znDAKsg,2025-10-19T22:01:04Z,2025-10-19T22:01:04Z,1,"are you the guy that went on an inter miami highlight and spammed, “SHUT UP RONALDO BETTER” 😂",cWgBs2I51_w,0.6486
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOU-AFgur6f,UgxWvk-vPbrYeHwEmw94AaABAg,UCMxs6HCKMhTDw3UMWOEDxFg,2025-10-19T22:30:31Z,2025-10-19T22:30:31Z,5,@hux2000it was on sky sports commentary,cWgBs2I51_w,0.0
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOU8PuzJGcQ,UgxWvk-vPbrYeHwEmw94AaABAg,UC1-DVd7yz1l1ZKs8CupWCuw,2025-10-19T23:51:18Z,2025-10-19T23:51:18Z,2,@Alexander-le1bvI’m getting flashbacks to the 2020-2023 slander era reading this,cWgBs2I51_w,0.0
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOUjWLjE5PT,UgxWvk-vPbrYeHwEmw94AaABAg,UCc1DKK-PnmbnE3CjM2wfLaQ,2025-10-20T05:24:14Z,2025-10-20T05:24:14Z,0,"@Alexander-le1bv ""how did you know im Indian""",cWgBs2I51_w,0.0
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOVyXCtc7vM,UgxWvk-vPbrYeHwEmw94AaABAg,UCbhxg4sv9nOxDiELcOoa_vA,2025-10-20T16:54:39Z,2025-10-20T16:54:39Z,0,"@jeffjeef2448I’m not Indian mate.
I’m sure you’ve seen that meme template before. Project much? Im just exposing Salah for the fraud he is. If you don’t find it funny that’s cool but don’t associate me with Indian “fans” who don’t know anything about football. Maybe your club shouldn’t lose to United in the first place.",cWgBs2I51_w,0.1154
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOVynVXkPPV,UgxWvk-vPbrYeHwEmw94AaABAg,UCbhxg4sv9nOxDiELcOoa_vA,2025-10-20T16:57:01Z,2025-10-20T16:57:01Z,0,"@hux2000You mean stroke right?😂 It’s just banter, deal with it. The only ones having a “stoke” is VARsenal.",cWgBs2I51_w,0.4404
UgxWvk-vPbrYeHwEmw94AaABAg.AOTZ-qTsURZAOVyqkdKkyZ,UgxWvk-vPbrYeHwEmw94AaABAg,UCbhxg4sv9nOxDiELcOoa_vA,2025-10-20T16:57:28Z,2025-10-20T16:57:28Z,0,⁠@stephenanthonysmithGlad you recognized my inspiration 😅.,cWgBs2I51_w,0.7096
